FID,id,geom,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,other_remarks,ownership,society_name,road_name,northing,easting,balanced,remarks,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_872,18044543,POINT (73.78889937000008 18.555027173000045),,,29,5,3,Healthy,,Government,"Pashan Forest  ,","Banner Road
",18.55502717,73.78889937,TRUE,Mechanically cut,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029598,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_873,18044544,POINT (73.78873609000006 18.554991892000025),,,28,4,3,Healthy,,Government,"Pashan Forest  ,","Banner Road
",18.55499189,73.78873609,TRUE,Mechanically cut,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029599,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_874,18044545,POINT (73.78905829000006 18.555113310000017),,,29,5,3,Healthy,,Government,"Pashan Forest  ,","Banner Road
",18.55511331,73.78905829,TRUE,Mechanically cut,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029600,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_875,18044546,POINT (73.90123866500004 18.517024222000025),,,85,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51702422,73.90123866,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029602,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_876,18044547,POINT (73.78892216800006 18.555036391000034),,,29,5,3,Healthy,,Government,"Pashan Forest  ,","Banner Road
",18.55503639,73.78892217,TRUE,Mechanically cut,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029601,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_877,18044548,POINT (73.90134394200003 18.517343730000043),,,129,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51734373,73.90134394,TRUE,Mechanically cut,N/A,41,Senna siamea (Lam.) Irwin & Barneby,4029603,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_878,18044549,POINT (73.90135433500008 18.51727219900005),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.5172722,73.90135433,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029605,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_879,18044550,POINT (73.9013469590001 18.517307805000037),,,56,7,4,Healthy,,Private,Na,Kawade Mala Road,18.51730781,73.90134696,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029604,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87a,18044551,POINT (73.90124168200006 18.517356765000034),,,102,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51735676,73.90124168,TRUE,Mechanically cut,N/A,41,Senna siamea (Lam.) Irwin & Barneby,4029625,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87b,18044552,POINT (73.90120212000004 18.517293181000074),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51729318,73.90120212,TRUE,Mechanically cut,N/A,41,Senna siamea (Lam.) Irwin & Barneby,4029626,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87c,18044553,POINT (73.90122290700003 18.517301447000023),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51730145,73.90122291,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029627,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87d,18044554,POINT (73.90126984600005 18.517351678000065),,,129,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51735168,73.90126985,TRUE,Mechanically cut,N/A,41,Senna siamea (Lam.) Irwin & Barneby,4029629,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87e,18044555,POINT (73.9012748750001 18.51729731400006),,,68,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51729731,73.90127487,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029628,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_87f,18044556,POINT (73.90130136200005 18.517283962000022),,,86,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51728396,73.90130136,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029630,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_880,18044557,POINT (73.90129163900008 18.517341823000038),,,68,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51734182,73.90129164,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029632,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_881,18044558,POINT (73.90129867900005 18.517328788000043),,,129,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51732879,73.90129868,TRUE,Mechanically cut,N/A,41,Senna siamea (Lam.) Irwin & Barneby,4029631,Siamese Cassia,Kashid,Ornamental,Seasonal,August-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_882,18044559,POINT (73.90132617200005 18.517332921000044),,,159,9,6,Healthy,,Private,Na,Kawade Mala Road,18.51733292,73.90132617,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029633,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_883,18044560,POINT (73.90122391300012 18.517343412000052),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51734341,73.90122391,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029634,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_884,18044561,POINT (73.90125677000003 18.517335464000045),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51733546,73.90125677,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029635,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_885,18044562,POINT (73.90118133300005 18.51733482900004),,,102,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51733483,73.90118133,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029636,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_886,18044563,POINT (73.9011856910001 18.517318933000066),,,102,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51731893,73.90118569,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029637,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_887,18044564,POINT (73.90124402900005 18.51730017500005),,,48,7,3,Healthy,,Private,Na,Kawade Mala Road,18.51730017,73.90124403,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029638,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_888,18044565,POINT (73.90128325700006 18.517023586000054),,,86,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51702359,73.90128326,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029639,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_889,18044566,POINT (73.90137277500007 18.517336418000067),,,67,9,4,Healthy,,Private,Na,Kawade Mala Road,18.51733642,73.90137277,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029640,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88a,18044567,POINT (73.90133053100007 18.517288730000065),,,75,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51728873,73.90133053,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029641,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88b,18044568,POINT (73.90127688600009 18.516782922000058),,,65,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51678292,73.90127689,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029642,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88c,18044569,POINT (73.90127420400005 18.516836014000027),,,67,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51683601,73.9012742,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029643,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88d,18044570,POINT (73.90132181300004 18.51724930900003),,,42,7,3,Average,,Private,Na,Kawade Mala Road,18.51724931,73.90132181,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029644,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88e,18044571,POINT (73.90131209 18.51682298000001),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51682298,73.90131209,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029645,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_88f,18044572,POINT (73.90125006400008 18.51682075400003),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51682075,73.90125006,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029646,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_890,18044573,POINT (73.90129465600005 18.51682075400003),,,22,6,2,Healthy,,Private,Na,Dobarwadi  Road,18.51682075,73.90129466,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029647,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_891,18044574,POINT (73.90117161000006 18.51729477100001),,,53,7,2,Healthy,,Government,Na,Kawade Mala Road,18.51729477,73.90117161,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029648,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_892,18044575,POINT (73.90115484600008 18.51726647600003),,,129,9,6,Healthy,,Private,Na,Kawade Mala Road,18.51726648,73.90115485,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029651,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_893,18044576,POINT (73.90116356300008 18.51731702500007),,,120,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51731703,73.90116356,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029649,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_894,18044577,POINT (73.90131477300007 18.51681121700004),,,65,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51681122,73.90131477,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029650,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_895,18044578,POINT (73.90143010800008 18.516858587000044),,,56,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51685859,73.90143011,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029652,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_896,18044579,POINT (73.90117999200002 18.517276332000048),,,89,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51727633,73.90117999,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029653,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_897,18044580,POINT (73.90139389800001 18.516808037000033),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51680804,73.9013939,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029654,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_898,18044581,POINT (73.90119440900007 18.517021997000025),,,120,9,5,Healthy,,Private,Na,Kawade Mala Road,18.517022,73.90119441,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029655,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_899,18044582,POINT (73.90129432100007 18.517241043000055),,,48,7,3,Healthy,,Private,Na,Kawade Mala Road,18.51724104,73.90129432,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029673,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_89a,18044583,POINT (73.79788711700004 18.55706297700004),,,35,8,4,Healthy,,Private,"N A 
    
",Balewadi Road,18.55706298,73.79788712,TRUE,NA,N/A,9,Azadirachta indica Juss.,4029872,Neem,Neem,Medicinal,Seasonal,March-May,9,FALSE
trees_display.fid--1672c0a_16c6758e284_89b,18044584,POINT (73.90140596800005 18.516857315000017),,,53,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51685731,73.90140597,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029656,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_89c,18044585,POINT (73.79783246700005 18.557106522000023),,,30,7,3,Healthy,,Private,"N A 
    
",Balewadi Road,18.55710652,73.79783247,TRUE,NA,N/A,9,Azadirachta indica Juss.,4029863,Neem,Neem,Medicinal,Seasonal,March-May,9,FALSE
trees_display.fid--1672c0a_16c6758e284_89d,18044586,POINT (73.79776306500008 18.557185029000024),,,30,7,3,Healthy,,Private,"N A 
    
",Balewadi Road,18.55718503,73.79776306,TRUE,NA,N/A,9,Azadirachta indica Juss.,4029871,Neem,Neem,Medicinal,Seasonal,March-May,9,FALSE
trees_display.fid--1672c0a_16c6758e284_89e,18044587,POINT (73.7978344780001 18.55715578800003),,,15,3,2,Average,,Private,"N A 
    
",Balewadi Road,18.55715579,73.79783448,TRUE,NA,N/A,9,Tecoma stans (L.) Juss.ex Kunth,4029874,Yellow Bells,Tecoma,Ornamental,Throughout year,Throughout year,9,FALSE
trees_display.fid--1672c0a_16c6758e284_89f,18044588,POINT (73.79772450800007 18.557161827000066),,,30,7,3,Healthy,,Private,"N A 
    
",Balewadi Road,18.55716183,73.79772451,TRUE,NA,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029877,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_8a0,18044589,POINT (73.90129499100003 18.51690786400006),,,38,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51690786,73.90129499,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029657,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a1,18044590,POINT (73.90129599700002 18.517269655000067),,,19,5,2,Healthy,,Private,Na,Kawade Mala Road,18.51726965,73.901296,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029658,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a2,18044591,POINT (73.9012970030001 18.516988615000045),,,56,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51698861,73.901297,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029661,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a3,18044592,POINT (73.90124637600006 18.517021997000025),,,26,5,2,Healthy,,Private,Na,Dobarwadi  Road,18.517022,73.90124638,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029659,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a4,18044593,POINT (73.90127420400005 18.51728428000006),,,59,8,4,Healthy,,Private,Na,Kawade Mala Road,18.51728428,73.9012742,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029660,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a5,18044594,POINT (73.90124335900003 18.51728809500002),,,126,9,6,Healthy,,Private,Na,Kawade Mala Road,18.5172881,73.90124336,TRUE,Mechanically cut,N/A,41,Pongamia pinnata (L.) Pierre,4029662,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a6,18044595,POINT (73.90114143500003 18.516910725000063),,,56,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51691072,73.90114143,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029663,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a7,18044596,POINT (73.90133220700002 18.517214020000036),,,120,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51721402,73.90133221,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029664,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a8,18044597,POINT (73.90134427700006 18.516786737000057),,,56,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51678674,73.90134428,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029665,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8a9,18044598,POINT (73.90125945200002 18.517218788000015),,,53,7,3,Healthy,,Private,Na,Kawade Mala Road,18.51721879,73.90125945,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029706,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8aa,18044599,POINT (73.90125475800008 18.51726774800005),,,53,6,3,Healthy,,Private,Na,Kawade Mala Road,18.51726775,73.90125476,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029666,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8ab,18044600,POINT (73.79778184000011 18.557120189000024),,,28,7,4,Healthy,,Private,"N A 
    
",Balewadi Road,18.55712019,73.79778184,TRUE,NA,N/A,9,Azadirachta indica Juss.,4029865,Neem,Neem,Medicinal,Seasonal,March-May,9,FALSE
trees_display.fid--1672c0a_16c6758e284_8ac,18044601,POINT (73.79779189800007 18.557160555000046),,,25,6,3,Healthy,,Private,"N A 
    
",Balewadi Road,18.55716055,73.7977919,TRUE,NA,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029875,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_8ad,18044602,POINT (73.79781067400008 18.557135128000034),,,30,7,3,Healthy,,Private,"N A 
    
",Balewadi Road,18.55713513,73.79781067,TRUE,NA,N/A,9,Leucaena leucocephala (Lamk.)De.wit.,4029878,Subabul,Subabul,Timber wood,Seasonal,July-January,9,FALSE
trees_display.fid--1672c0a_16c6758e284_8ae,18044603,POINT (73.90128158000003 18.516808037000033),,,56,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51680804,73.90128158,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029667,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8af,18044604,POINT (73.90132181300004 18.517271881000053),,,45,5,2,Healthy,,Private,Na,Kawade Mala Road,18.51727188,73.90132181,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029668,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b0,18044605,POINT (73.90124134700008 18.516853500000032),,,53,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.5168535,73.90124135,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029671,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b1,18044606,POINT (73.90136607000002 18.51679627400005),,,53,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51679627,73.90136607,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029669,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b2,18044607,POINT (73.90127353400007 18.51725058000006),,,68,8,4,Healthy,,Private,Na,Kawade Mala Road,18.51725058,73.90127353,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029670,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b3,18044608,POINT (73.90143580700003 18.516893240000048),,,53,7,2,Healthy,,Private,Na,Dobarwadi  Road,18.51689324,73.90143581,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029674,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b4,18044609,POINT (73.90140026800002 18.51681630300004),,,53,7,2,Healthy,,Private,Na,Dobarwadi  Road,18.5168163,73.90140027,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029672,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b5,18044610,POINT (73.90125040000004 18.517237863000037),,,86,8,5,Healthy,,Private,Na,Kawade Mala Road,18.51723786,73.9012504,TRUE,Mechanically cut,N/A,41,Pongamia pinnata (L.) Pierre,4029675,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b6,18044611,POINT (73.90122994800002 18.516832835000066),,,22,4,2,Healthy,,Private,Na,Dobarwadi  Road,18.51683283,73.90122995,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029676,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b7,18044612,POINT (73.90126280500006 18.517235320000047),,,129,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51723532,73.90126281,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029677,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b8,18044613,POINT (73.901204132 18.51684396200004),,,65,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51684396,73.90120413,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029680,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8b9,18044614,POINT (73.90120346100007 18.516879569000032),,,65,8,4,Healthy,,Private,Na,Dobarwadi  Road,18.51687957,73.90120346,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029678,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8ba,18044615,POINT (73.90124034100003 18.517250580000045),,,42,7,3,Healthy,,Private,Na,Kawade Mala Road,18.51725058,73.90124034,TRUE,Mechanically cut,N/A,41,Azadirachta indica Juss.,4029679,Neem,Neem,Medicinal,Seasonal,March-May,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8bb,18044616,POINT (73.90135634700005 18.51734341200004),,,129,9,5,Healthy,,Private,Na,Kawade Mala Road,18.51734341,73.90135635,TRUE,Mechanically cut,N/A,41,Pongamia pinnata (L.) Pierre,4029681,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8bc,18044617,POINT (73.90121854800002 18.516829656000038),,,53,8,3,Healthy,,Private,Na,Dobarwadi  Road,18.51682966,73.90121855,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029682,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
trees_display.fid--1672c0a_16c6758e284_8bd,18044618,POINT (73.90134226500005 18.516843009000056),,,56,7,3,Healthy,,Private,Na,Dobarwadi  Road,18.51684301,73.90134226,TRUE,Mechanically cut,N/A,41,Leucaena leucocephala (Lamk.)De.wit.,4029683,Subabul,Subabul,Timber wood,Seasonal,July-January,41,FALSE
